museo_id,museo_nombre,museo_tematica_n1,museo_fecha_fundacion,museo_adscripcion,estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,museo_calle_numero,museo_colonia,museo_cp,museo_telfono1,pagina_web,pagina_web2,email,twitter,gmaps_longitud,gmaps_latitud,link_sic,fecha_mod
1529,Museo Militar de Aviacion,Historia,1933-11-15,Secretaria de la Defensa Nacional (SEDENA),15,Mexico,120,Zumpango,56,SANTA LUCIA,"Carr. Federal Mexico-Pachuca, Base Aerea Militar 1",,55640,,,,sdnfam02@mail.sedena.gob.mx,,-98.98063,19.74908,http://sic.gob.mx/ficha.php?table=museo&table_id=1529,2017-05-04 10:39:29129
799,Museo Comunitario del Valle de Xico,Arqueologia,1996-06-24,Comision Local para la Preservacion del Patrimonio Cultural de Valle de Chalco Solidaridad,15,Mexico,122,Valle de Chalco Solidaridad,1,XICO,Av. Adolfo Lopez Mateos s/n,Col. Cerro del Marques,56614,,,,museocomunitariodexico@gmail.com,,-98.93559,19.27411,http://sic.gob.mx/ficha.php?table=museo&table_id=799,2017-03-10 12:13:40128
777,Museo Eduardo Ruiz,TND,1997-12-18,Museo Comunitario de la Junta Vecinal,16,Michoacan de Ocampo,3,Alvaro Obregon,5,FELIPE CARRILLO PUERTO,Gabriel Pastos s/n,Col. Felipe Carrillo Puerto,58920,,,,presidencia.aobregon@hotmail.com, secretaria20152018@gmail.com,0,0,,2017-03-10 12:39:21128
778,Museo Casa Constitucion,Historia,1912-01-01,Ayuntamiento de Apatzingan/Casa de la Cultura,16,Michoacan de Ocampo,6,Apatzingan,1,APATZINGAN DE LA CONSTITUCION,Av. Constitucion de 1814 num. 1,Centro,60600,,,,casadelacultura_arte@hotmail.com, presidencia@apatzingan.gob.mx,-102.35409,19.08733,,2017-05-04 10:27:09129
1546,Museo de la Tierra Caliente ,Antropologia,1995-10-27,"Centro de Cultura y Desarrollo, A.C.",16,Michoacan de Ocampo,6,Apatzingan,1,APATZINGAN DE LA CONSTITUCION,"Av. Constitucion de 1814 Norte 2, altos 1",Centro,60600,,https://www.facebook.com/Museo-de-la-Tierra-Caliente-609714619112642/timeline/,,museotierracaliente@hotmail.com,,-102.35407,19.08862,http://sic.gob.mx/ficha.php?table=museo&table_id=1546,2017-05-04 10:42:26129
772,Museo del Primer Supremo Tribunal de Justicia de la Nacion,Historia,1985-03-07,Suprema Corte de Justicia de la Nacion (SCJN),16,Michoacan de Ocampo,9,Ario,1,ARIO DE ROSALES,Portal 1er Tribunal Supremo de Justicia de la Republica s/n,Centro,61830,,http://www.poderjudicialmichoacan.gob.mx/web/museohistorico/principal.aspx,,sedehistorica@mail.scjn.gob.mx,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=772,2017-05-04 10:39:29130
1077,Museo Casa Morelos,Historia,1981-09-01,Ayuntamiento de Caracuaro,16,Michoacan de Ocampo,13,Caracuaro,1,CARACUARO DE MORELOS,1ra. Lazaro Cardenas s/n esq. Francisco I. Madero,Centro,61920,,,,cugafa-671004@hotmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1077,2017-03-10 12:13:40129
1842,Museo Regional Profr. Antonio Castañeda Robles,Arte,2011-05-25,,16,Michoacan de Ocampo,14,Coahuayana,1,COAHUAYANA DE HIDALGO,Pino Suarez s/n,Centro,60800,,https://www.facebook.com/MuseoprofesorAntonio/?fref=nf,,,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1842,2017-03-10 12:39:21129
1713,Museo Comunitario de Cotija,Historia,2006-05-21,,16,Michoacan de Ocampo,19,Cotija,1,COTIJA DE LA PAZ,Nicolas Bravo 6,Centro,59940,,,,,,-102.70462,19.80853,http://sic.gob.mx/ficha.php?table=museo&table_id=1713,2017-05-04 10:27:09130
1071,"Museo de la Estampa,  Ex Convento de Santa Maria Magdalena ",Arte,1965-01-01,Secretaria de Cultura/INAH,16,Michoacan de Ocampo,20,Cuitzeo,1,CUITZEO DEL PORVENIR,Morelos 20 Sur,Centro,58840,,http://www.inah.gob.mx/es/red-de-museos/312-museo-de-la-estampa-del-antiguo-convento-de-santa-maria-magdalena,,centroinahmich@inah.gob.mx,,-101.13798,19.96826,http://sic.gob.mx/ficha.php?table=museo&table_id=1071,2017-05-04 10:42:26130
1850,Museo Taximaroa,Arqueologia,1000-01-01,Patronato del Museo Taximaroa,16,Michoacan de Ocampo,34,Hidalgo,1,CIUDAD HIDALGO,Melchor Ocampo 28,Col. Centro,61100,,,,,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1850,2017-05-04 10:39:29131
320,Museo Lazaro Cardenas del Rio,Historia,1976-11-29,"UNAM, Coordinacion de Humanidades",16,Michoacan de Ocampo,45,Jiquilpan,1,JIQUILPAN DE JUAREZ,Av. Lazaro Cardenas esq. Felicitas del Rio s/n,Centro,59510,,http://uaer.humanidades.unam.mx/museo/introduccion/,,difuaer@humanidades.unam.mx,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=320,2017-03-10 12:13:40130
1891,Orquidiario de Morelia,Ciencia y tecnologia,1000-01-01,Centro de Convenciones y Exposiciones de Morelia,16,Michoacan de Ocampo,53,Morelia,1,MORELIA,Av. Ventura Puente s/n,Col. Felix Ireta,58070,,http://ceconexpo.com/orquidario/,,orquidariodemorelia@gmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1891,2017-03-10 12:39:21130
1036,Museo del Estado de Michoacan ,Antropologia,1986-08-11,Secretaria de Cultura del Estado,16,Michoacan de Ocampo,53,Morelia,1,MORELIA,Guillermo Prieto 176,Centro Historico,58000,,,http://morelianas.com/morelia/museos/museo-estado-michoacan/,museodelestado2011@hotmail.com,,-101.194,19.70464,http://sic.gob.mx/ficha.php?table=museo&table_id=1036,2017-05-04 10:27:09131
13,Museo Casa Natal de Morelos,Historia,1965-09-30,Secretaria de Cultura del Estado de Michoacan,16,Michoacan de Ocampo,53,Morelia,1,MORELIA,Corregidora 113,Centro,58000,,,http://morelianas.com/morelia/museos/casa-natal-de-morelos/,casa_natal@hotmail.com,,-101.19259,19.70088,http://sic.gob.mx/ficha.php?table=museo&table_id=13,2017-05-04 10:42:26131
1,Sala Melchor Ocampo del Colegio Primitivo y Nacional de San Nicolas de Hidalgo,Historia,1971-01-01,Universidad Michoacana de San Nicolas de Hidalgo,16,Michoacan de Ocampo,53,Morelia,1,MORELIA,Av. Madero Pte. 351,Centro,58000,,,,mujica_98@yahoo.com.mx,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1,2017-05-04 10:39:29132
1040,Museo Regional de Michoacan Dr. Nicolas Leon Calderon,Arqueologia,1886-01-30,Secretaria de Cultura/INAH,16,Michoacan de Ocampo,53,Morelia,1,MORELIA,Allende 305 esq. Abasolo,Centro,58000,,,http://www.inah.gob.mx/es/red-de-museos/297-museo-regional-de-michoacan-dr-nicolas-leon-calderon,ernesto_martinez@inah.gob.mx,,-101.19437,19.70178,http://sic.gob.mx/ficha.php?table=museo&table_id=1040,2017-03-10 12:13:40131
758,Museo de Geologia y Mineralogia Dr. Jenaro Gonzalez Reyna,Ciencia y tecnologia,1962-01-01,Universidad Michoacana de San Nicolas de Hidalgo/Facultad de Ingenieria Civil,16,Michoacan de Ocampo,53,Morelia,1,MORELIA,"Francisco J. Mujica s/n, Ciudad Universitaria, edif. F",Col. Felicitas del Rio,58040,,,,aidalopher@gmail.com, museo.geologia.umich@gmail.com,-101.20675,19.69139,,2017-03-10 12:39:21131
1126,Museo Historico del Poder Judicial del Estado de Michoacan,Historia,2004-05-18,"Gobierno del Estado de Michoacan, Poder Judicial",16,Michoacan de Ocampo,53,Morelia,1,MORELIA,Portal Allende 267,Centro Historico,58000,,,http://www.poderjudicialmichoacan.gob.mx,rimahernandez2@yahoo.com.mx,,-101.19433,19.70216,http://sic.gob.mx/ficha.php?table=museo&table_id=1126,2017-05-04 10:27:09132
1028,Museo de Arte Colonial,Arte,1984-09-28,Secretaria de Cultura del Estado de Michoacan,16,Michoacan de Ocampo,53,Morelia,1,MORELIA,Benito Juarez 240,Centro,58000,,,http://morelianas.com/morelia/museos/museo-de-arte-colonial/,mac.sc@michoacan.gob.mx,,-101.19216,19.70506,http://sic.gob.mx/ficha.php?table=museo&table_id=1028,2017-05-04 10:42:26132
245,Museo de Historia Natural Manuel Martinez Solorzano,Ciencia y tecnologia,1986-12-06,Universidad Michoacana de San Nicolas de Hidalgo,16,Michoacan de Ocampo,53,Morelia,1,MORELIA,Av. Ventura Puente 23,Centro,58000,,http://museohistorianatural.blogspot.mx/,http://morelianas.com/morelia/museos/museo-de-historia-natural-manuel-martinez-solorzano/,muhna@umich.mx,,-101.17895,19.69776,http://sic.gob.mx/ficha.php?table=museo&table_id=245,2017-05-04 10:39:29133
1034,Museo de Arte Contemporaneo Alfredo Zalce (MACAZ),Arte,1971-09-30,Secretaria de Cultura del Estado de Michoacan,16,Michoacan de Ocampo,53,Morelia,1,MORELIA,Av. Acueducto 18,Centro,58000,,http://morelianas.com/morelia/museos/museo-arte-contemporaneo-alfredo-zalce/,https://www.facebook.com/Museo.AlfredoZalce?fref=ts,macaz.morelia@gmail.com,,-101.1795,19.69991,http://sic.gob.mx/ficha.php?table=museo&table_id=1034,2017-03-10 12:13:40132
1039,Museo Michoacano de las Artesanias,Arte,1982-01-01,Casa de las Artesanias del Estado de Michoacan de Ocampo,16,Michoacan de Ocampo,53,Morelia,1,MORELIA,Fray Juan de San Miguel 129,Centro,58000,,,http://casart.michoacan.gob.mx/index.php/tramites-y-servicios/museo,casart@michoacan.gob.mx,,-101.18885,19.70174,http://sic.gob.mx/ficha.php?table=museo&table_id=1039,2017-03-10 12:39:21132
1037,Museo y Archivo Historico Casa de Morelos,Historia,1939-01-01,Secretaria de Cultura/INAH,16,Michoacan de Ocampo,53,Morelia,1,MORELIA,Av. Morelos Sur 323,Centro,58000,,http://www.inah.gob.mx/es/red-de-museos/296-museo-y-archivo-historico-casa-de-morelos,,jaime_reyes@inah.gob.mx, inahmich@inah.gob.mx,-101.19144,19.69992,,2017-05-04 10:27:09133
1890,Planetario de Morelia Licenciado Felipe Rivera,Ciencia y tecnologia,1975-09-29,Centro de Convenciones y Exposiciones de Morelia,16,Michoacan de Ocampo,53,Morelia,1,MORELIA,Av. Ventura Puente s/n,Col. Felix Ireta,58070,,http://www.ceconexpo.com/planetario,,moreliaplanetario@gmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1890,2017-05-04 10:42:26133
1845,Centro de Interpretacion Ruta Don Vasco,TND,2015-09-01,A.C.,16,Michoacan de Ocampo,66,Patzcuaro,1,PATZCUARO,Plan de Ayala 32,Emiliano Zapata,61607,,https://www.facebook.com/pg/CentroRutaDonVasco/about/?ref=page_internal,,jaime_verduzco@hotmail.com, erivera2701@hotmail.com,-101.61451,19.52461,,2017-05-04 10:39:29134
246,Museo de Artes e Industrias Populares de Patzcuaro,Arte,1938-10-01,Secretaria de Cultura/INAH,16,Michoacan de Ocampo,66,Patzcuaro,1,PATZCUARO,Enseñanza s/n,Centro,61600,,http://www.inah.gob.mx/es/red-de-museos/299-museo-local-de-artes-e-industrias-populares-de-patzcuaro,http://www.inah.gob.mx/paseos/MuseodeArteseIndustriasPopulares/tour.html,patricia_teran@inah.gob.mx,,-101.60711,19.51338,http://sic.gob.mx/ficha.php?table=museo&table_id=246,2017-03-10 12:13:40133
779,Museo Agrarista de Tzurumutaro,Historia,1974-09-01,Secretaria de Cultura del Estado de Michoacan,16,Michoacan de Ocampo,66,Patzcuaro,1,PATZCUARO,Alvaro Obregon s/n,Centro Tzurumutaro,61615,,,,lunmarga@yahoo.com.mx,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=779,2017-03-10 12:39:21133
773,Museo del 2°Hospital-Pueblo,Historia,1533-09-14,Comunidad Indigena de Santa Fe de la Laguna,16,Michoacan de Ocampo,73,Quiroga,1,QUIROGA,Utopia s/n,Barrio San Juan I,58431,,,,nlygg@hotmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=773,2017-05-04 10:27:09134
1076,Museo Nacional del Cobre,Arte,1977-08-12,Ayuntamiento de Salvador Escalante,16,Michoacan de Ocampo,79,Salvador Escalante,1,SANTA CLARA DEL COBRE,Av. Morelos 263 esq. Pino Suarez,Centro,61800,,https://www.facebook.com/museo.nacional.1,,santaclara@gmail.com,,-101.63809,19.40595,http://sic.gob.mx/ficha.php?table=museo&table_id=1076,2017-05-04 10:42:26134
1853,Museo del Centro Cultural Amalia Solorzano,TND,2007-01-01,Patronato ciudadano,16,Michoacan de Ocampo,82,Tacambaro,1,TACAMBARO DE CODALLOS,Portal de Codallos 8,Centro,61650,,,,,,-101.45883,19.23584,http://sic.gob.mx/ficha.php?table=museo&table_id=1853,2017-05-04 10:39:29135
1854,Museo Comunitario de Tancitaro,Historia,1000-01-01,Patronato,16,Michoacan de Ocampo,83,Tancitaro,1,TANCITARO,Nicolas Bravo s/n,Centro,60460,,,,jhoancharl@hotmail.com,,-102.3628,19.34145,http://sic.gob.mx/ficha.php?table=museo&table_id=1854,2017-03-10 12:13:40134
1716,Museo El Real del Tajo,Historia,1980-09-29,Particular,16,Michoacan de Ocampo,85,Tangancicuaro,1,TANGANCICUARO DE ARISTA,Av. Gral. Carlos Salazar Ote. 240,Centro,,,,,alfernandez@megacable.com.mx,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1716,2017-03-10 12:39:21134
1074,Museo Hermanos Lopez Rayon,Historia,1963-07-31,"Patronato del Museo Hermanos Lopez Rayon, A.C.",16,Michoacan de Ocampo,93,Tlalpujahua,1,TLALPUJAHUA DE RAYON,Torbellinos s/n,Centro,61060,,http://www.tlalpujahua.com/museohermanosrayon.html,,merh2115@hotmail.com,,-100.17146,19.80531,http://sic.gob.mx/ficha.php?table=museo&table_id=1074,2017-05-04 10:27:09135
1125,Museo Tecnologico Minero del Siglo XIX,Ciencia y tecnologia,1998-03-31,"Rescate Ecologico Cultural y Minero, A.C.",16,Michoacan de Ocampo,93,Tlalpujahua,2,DOS ESTRELLAS,Dos Estrellas s/n,Col. Dos Estrellas,61060,,http://www.tlalpujahua.com/dosestrellas.html,https://www.facebook.com/museominadosestrellas,mina2estrellas@hotmail.com, aca_vic@hotmail.com,0,0,0,2017-05-04 10:42:26135
1849,Museo Uralca,Arqueologia,2008-09-27,Municipio de Tlazazalca,16,Michoacan de Ocampo,94,Tlazazalca,1,TLAZAZALCA,Mercado Municipal s/n 2° piso,Centro,58740,,https://www.facebook.com/museocasadecultura.uralca?lst=1000175748%3A100003140333702%3A1496256781,,jomelagui@yahoo.es,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1849,2017-05-04 10:39:29136
1597,Museo del Ex convento de Santa Ana Tzintzuntzan,Historia,2012-11-21,Centro Cultural Comunitario de Tzintzuntzan,16,Michoacan de Ocampo,100,Tzintzuntzan,1,TZINTZUNTZAN,"Convento s/n, Plaza Principal",Centro,58440,,,,jponciano@itesm.mx, jnicolas@itmorelia.edu.mx,-101.57931,19.62603,,2017-03-10 12:13:40135
1038,Museo de Sitio de las Yacatas Zona Arqueologica Tzintzuntzan,Arqueologia,1992-11-01,Secretaria de Cultura/INAH,16,Michoacan de Ocampo,100,Tzintzuntzan,1,TZINTZUNTZAN,Av. Las Yacatas s/n,Centro,58440,,http://www.inah.gob.mx/es/red-de-museos/298-museo-de-sitio-de-las-yacatas-o-museo-de-sitio-de-la-zona-arqueologica-tzintzuntzan,,miguel_cabrera@inah.gob.mx, centroinahmich@inah.gob.mx,-101.57255,19.62375,,2017-03-10 12:39:21135
780,Museo Arqueologico Juan Sepulveda,Arqueologia,1000-01-01,"Ayuntamiento de Uruapan, Direccion de Cultura",16,Michoacan de Ocampo,102,Uruapan,1,URUAPAN,Garcia Ortiz 1,Centro,60000,,,,,,-102.06303,19.42158,http://sic.gob.mx/ficha.php?table=museo&table_id=780,2017-05-04 10:27:09136
9,Museo de los Cuatro Pueblos Indigenas La Huatapera,Arte,1954-10-23,Comision Nacional para el Desarrollo de los Pueblos Indigenas (CNDI),16,Michoacan de Ocampo,102,Uruapan,1,URUAPAN,Plaza Morelos s/n esq. Vasco de Quiroga,Centro,60000,,,http://www.uruapanvirtual.com/sitios-de-interes-en-uruapan.php,,,-102.06193,19.42129,http://sic.gob.mx/ficha.php?table=museo&table_id=9,2017-05-04 10:42:26136
1851,Museo Fray Juan de San Miguel,Antropologia,2015-10-24,A.C.,16,Michoacan de Ocampo,102,Uruapan,1,URUAPAN,Alvaro Obregon 14,Centro,60000,,https://www.facebook.com/Museo-Fray-Juan-de-San-Miguel-AC-Oficial-880917818701424/,,,,-102.06126,19.42033,http://sic.gob.mx/ficha.php?table=museo&table_id=1851,2017-05-04 10:39:29137
1672,Museo Comunitario M.V.Z. Octavio Manuel Carrillo Castellanos,TND,2009-12-01,Ayuntamiento de Vista Hermosa,16,Michoacan de Ocampo,105,Vista Hermosa,1,VISTA HERMOSA DE NEGRETE,Av. Miguel Hidalgo 1-B,Centro,59200,,,https://www.facebook.com/pages/Museo-Comunitario-Octavio-Manuel-Carrillo-Castellanos/675952865771099?ref=stream,jesus4_30@hotmail.com,,-102.47358,20.27272,http://sic.gob.mx/ficha.php?table=museo&table_id=1672,2017-03-10 12:13:40136
1228,Museo Municipal de Yurecuaro,Antropologia,1995-07-09,Ayuntamiento de Yurecuaro,16,Michoacan de Ocampo,106,Yurecuaro,1,YURECUARO,Francisco Villa s/n esq. Austacio Zepesa,Centro,59250,,https://www.facebook.com/pages/Museo-Municipal-Pentathl%C3%B3n-Yur%C3%A9cuaro/260005487493515?fref=ts,,museopdu_yurecuaro@yahoo.com.mx,,-102.28434,20.33422,http://sic.gob.mx/ficha.php?table=museo&table_id=1228,2017-03-10 12:39:21136
1439,Museo de la Ciudad de Zamora,Historia,2010-01-18,Ayuntamiento de Zamora de Hidalgo,16,Michoacan de Ocampo,108,Zamora,1,ZAMORA DE HIDALGO,"Ferrocarril s/n, Ant. Estacion del Ferrocarril",Centro,59600,,,,pepechuy52@hotmail.com,,-102.28483,19.99501,http://sic.gob.mx/ficha.php?table=museo&table_id=1439,2017-05-04 10:27:09137
1674,Casa Museo Lic. Felipe Rivera,Historia,2008-02-04,Ayuntamiento de Zinapecuaro,16,Michoacan de Ocampo,110,Zinapecuaro,1,ZINAPECUARO DE FIGUEROA,Felipe Rivera 3,Centro,58930,,,,zinapecuaro.nueva.era@gmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1674,2017-05-04 10:42:26137
1852,Museo Casona de la Estacion,Historia,2005-01-01,,16,Michoacan de Ocampo,112,Zitacuaro,1,HEROICA ZITACUARO,Av. Hidalgo Oriente 212-A,Col. Heroes Ferrocarrileros,61500,,,,museozitacuaro@yahoo.com.mx, culturazitacuaro@yahoo.com.mx,-100.34495,19.4327,,2017-05-04 10:39:29138
1334,Museo Historico y Natural Calmecac,Arqueologia,2006-10-18,Ayuntamiento de Atlatlahucan,17,Morelos,2,Atlatlahucan,1,ATLATLAHUCAN,Calvario s/n,Centro,62840,,https://www.facebook.com/profile.php?id=100007211203801&fref=ts,,deysam.sep@gmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1334,2017-03-10 12:13:40137
567,Museo Regional Tlahuica,Arqueologia,1999-05-31,Ayuntamiento de Axochiapan,17,Morelos,3,Axochiapan,1,AXOCHIAPAN,Benito Juarez s/n,Centro,62950,,,,presidenciaaxochiapan@hotmail.com, direccion-educacion@xochitepec.gob.mx,-98.75327,18.50275,,2017-03-10 12:39:21137
1844,Museo Comunitario El Fuste,Historia,1000-12-26,Comunidad de Quebrantadero,17,Morelos,3,Axochiapan,9,QUEBRANTADERO,Plaza de la Reforma s/n,Centro,62956,,,,aldo_23_em@hotmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1844,2017-05-04 10:27:09138
1848,Tunel Multimedia Museo de Zapata,TND,2010-11-13,Sociedad Cooperativa La Axocochetl S. C. de R. L. de C. V.,17,Morelos,4,Ayala,1,CIUDAD AYALA,Km. 7 Carr. Cuautla- Jojutla,Centro,62700,,https://www.facebook.com/TunelMultimediaMuseodeZapata/,,axocochetl@hotmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1848,2017-05-04 10:42:26138
1531,Museo del Agrarismo Ex Hacienda de Chinameca,Historia,2011-11-28,Secretaria de Cultura del Estado de Morelos,17,Morelos,4,Ayala,1,CIUDAD AYALA,Lazaro Cardenas s/n,Centro,62723,,,,chinamexaexhacienda@gmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1531,2017-05-04 10:39:29139
1229,Museo Casa Zapata ,Historia,2006-08-01,Secretaria de Cultura del Estado de Morelos,17,Morelos,4,Ayala,4,ANENECUILCO,Av. Emiliano Zapata s/n,Centro,62709,,,,museo.czapata@gmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1229,2017-03-10 12:13:40138
690,Museo de la Caricatura y la Historieta (MUCAHI),Arte,2000-12-02,"Movimiento Cultural Coronel Francisco Franco Salazar, A.C.",17,Morelos,4,Ayala,4,ANENECUILCO,Libertad s/n,Col. Anenecuilco,62709,,https://plus.google.com/118083669202355950236/about,http://museocomicmexicano.blogspot.mx/,mucahi@gmail.com,,-98.98235,18.77889,http://sic.gob.mx/ficha.php?table=museo&table_id=690,2017-03-10 12:39:21138
881,Museo de la Independencia. Sitio de Cuautla,Historia,1995-09-18,Secretaria de Cultura del Estado de Morelos,17,Morelos,6,Cuautla,1,CUAUTLA,Batalla del 19 de Febrero s/n,Centro,62740,,,,museo.independencia.cuautla@gmail.com,,-98.95395,18.81597,http://sic.gob.mx/ficha.php?table=museo&table_id=881,2017-05-04 10:27:09139
247,Museo Historico de Cuautla. Casa de Morelos,Historia,1965-09-30,Secretaria de Cultura/INAH,17,Morelos,6,Cuautla,1,CUAUTLA,Cjon. del Castigo 3,Centro,62740,,http://www.inah.gob.mx/es/red-de-museos/228-museo-historico-de-cuautla-casa-de-morelos,,"casademorelos@hotmail.com, museohistoricodeloriente@inah.gob.mx",,-98.956,18.81195,http://sic.gob.mx/ficha.php?table=museo&table_id=247,2017-05-04 10:42:26139
1779,Museo Vivencial 279,Historia,2014-10-08,"Patronato del Museo Vivencial 279, A.C.",17,Morelos,6,Cuautla,1,CUAUTLA,Mariano Escobedo s/n,Centro,48150,,https://www.facebook.com/pages/Museo-Vivencial-279/716194275101537?fref=ts,,museovivencial279@hotmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1779,2017-05-04 10:39:29140
338,Museo de Acervo Paleontologico de Cuernavaca (MAPA),Ciencia y tecnologia,2000-02-12,Particular,17,Morelos,7,Cuernavaca,1,CUERNAVACA,Venus 15,Jardines de Cuernavaca,62360,,,,mapa@netcall.com.mx,,-99.20566,18.93347,http://sic.gob.mx/ficha.php?table=museo&table_id=338,2017-03-10 12:13:40139
330,Museo Robert Brady,Arte,1987-03-24,"Fundacion Robert Brady, A.C.",17,Morelos,7,Cuernavaca,1,CUERNAVACA,Nezahualcoyotl 4,Centro,62000,,,,museobrady@prodigy.net.mx,,-99.23607,18.91983,http://sic.gob.mx/ficha.php?table=museo&table_id=330,2017-03-10 12:39:21139
1774,Museo de Arte Indigena Contemporaneo,Arte,2015-07-13,Patronato de la Universidad Autonoma del Estado de Morelos,17,Morelos,7,Cuernavaca,1,CUERNAVACA,Av. Jose Maria Morelos 107,Centro,62000,,https://www.facebook.com/MAICmuseum/,,info@maicmuseum.org,,-99.23771,18.92162,http://sic.gob.mx/ficha.php?table=museo&table_id=1774,2017-05-04 10:27:09140
1041,Proyecto Siqueiros: Sala de Arte Publico Siqueiros-La Tallera,Arte,1986-01-01,Secretaria de Cultura/INBA,17,Morelos,7,Cuernavaca,1,CUERNAVACA,Venus 52,Col. Jardines de Cuernavaca,62360,,http://www.saps-latallera.bellasartes.gob.mx/index.php?option=com_content&view=article&id=239,,administraciontallera@saps-latallera.org, educativostallera@saps-latallera.org,-99.20503,18.93237,,2017-05-04 10:42:26140
1338,Museo del Centro Cultural Jardin Borda,Historia,1991-01-01,Secretaria de Cultura del Estado de Morelos,17,Morelos,7,Cuernavaca,1,CUERNAVACA,Av. Jose Maria Morelos  271,Centro,62000,,,,ccjardinborda@gmail.com,,-99.23765,18.921,http://sic.gob.mx/ficha.php?table=museo&table_id=1338,2017-05-04 10:39:29141
1764,Museo Güelu,Arte,2010-08-01,"Fundacion Fernando Cue Gomez, A.C",17,Morelos,7,Cuernavaca,1,CUERNAVACA,Ixcateopan 101,Vista Hermosa,62290,,http://www.museoguelu.org.mx/,https://www.facebook.com/pages/Museo-G%C3%BCelu-Fundaci%C3%B3n-Fernando-Cu%C3%A9-AC/127009514044137?fref=ts,museo@museoguelu.org.mx,,-99.2221,18.9313,http://sic.gob.mx/ficha.php?table=museo&table_id=1764,2017-03-10 12:13:40140
